municipio,poblacion_total,hombres,mujeres,densidad,superficie_km2,poblacion_menor_35,poblacion_menor_65,poblacion_65_mas,renta_bruta_media,alquiler_m2_colectiva,alquiler_m2_unifamiliar,num_bancos
Benigembla,483.0,239.0,244.0,26.172114267030416,18.454756657105293,79.0,261.0,183.0,Unknown,0.0,2.86668361,Unknown
Benijófar,3323.0,1614.0,1709.0,762.11072792512,4.3602587894898335,924.0,2303.0,1054.0,22.579,4.32835821,5.38682864,Unknown
Benilloba,737.0,392.0,345.0,77.26844731356779,9.538175356483292,181.0,498.0,244.0,Unknown,0.0,0.0,Unknown
Benillup,101.0,54.0,47.0,29.890870610893497,3.378958121186049,29.0,80.0,14.0,Unknown,0.0,0.0,Unknown
Benimantell,501.0,259.0,242.0,13.20928003324239,37.92788090942024,140.0,365.0,125.0,Unknown,5.81838665,0.0,Unknown
Benimarfull,397.0,203.0,194.0,71.35746618330744,5.563538354629381,100.0,280.0,133.0,Unknown,0.0,0.0,Unknown
Benimassot,97.0,55.0,42.0,10.196430965342614,9.513132617648305,23.0,62.0,34.0,Unknown,0.0,0.0,Unknown
Benimeli,415.0,189.0,226.0,118.40986870612038,3.50477544257719,104.0,277.0,133.0,Unknown,0.0,5.60344828,Unknown
Benimodo,2253.0,1146.0,1107.0,179.9275229852718,12.521708533632305,832.0,1853.0,388.0,24.03,3.39622642,3.23076923,Unknown
Benimuslem,653.0,348.0,305.0,156.58946175907602,4.170140140111643,219.0,541.0,119.0,Unknown,0.0,3.80952381,Unknown
Beniparrell,2024.0,1025.0,999.0,559.4938516932081,3.617555392029288,682.0,1596.0,335.0,28.685,4.76190476,0.0,Unknown
Benirredrà,1547.0,743.0,804.0,3978.974212806852,0.3887936732589965,564.0,1255.0,321.0,30.37,4.75232964,0.0,Unknown
benisano,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,25.782,Unknown,Unknown,Unknown
Benissa,11462.0,5626.0,5836.0,164.42201606959188,69.71085912940448,3413.0,8135.0,2633.0,26.789,3.1854466516666666,1.3431370316666669,Unknown
Benissanet,1129.0,615.0,514.0,48.5870917837206,23.23662434923257,363.0,861.0,281.0,25.666,0.0,0.0,Unknown
Benissanó,2334.0,1154.0,1180.0,1036.631519934737,2.251523280082146,782.0,1804.0,420.0,Unknown,3.86001386,3.72340426,Unknown
Benissoda,441.0,243.0,198.0,109.15497478309356,4.040127359072087,147.0,346.0,72.0,Unknown,4.3487395,0.0,Unknown
Benissuera,183.0,86.0,97.0,86.34439274994143,2.119419619175261,53.0,125.0,55.0,Unknown,0.0,0.0,Unknown
benitachell,Unknown,Unknown,Unknown,Unknown,Unknown,1076.0,2702.0,1428.0,24.76,5.41507607,5.11516854,1.0
Benitagla,59.0,33.0,26.0,9.223369211665018,6.39679477705189,13.0,39.0,29.0,Unknown,0.0,0.0,Unknown
Benizalón,263.0,148.0,115.0,8.225799972350703,31.972574203605628,49.0,168.0,80.0,Unknown,0.0,0.0,Unknown
Benlloc,1075.0,552.0,523.0,24.699507644988856,43.52313477058725,Unknown,Unknown,Unknown,Unknown,0.0,1.51515152,Unknown
benlloch,Unknown,Unknown,Unknown,Unknown,Unknown,357.0,801.0,235.0,23.2,Unknown,Unknown,Unknown
Benquerencia,79.0,47.0,32.0,5.928506517695629,13.325447102773326,11.0,49.0,28.0,Unknown,0.0,0.0,Unknown
Benquerencia de la Serena,808.0,405.0,403.0,7.859241138505213,102.80890810708442,229.0,568.0,273.0,Unknown,0.0,0.0,Unknown
Bentarique,239.0,132.0,107.0,21.068992451707363,11.343684352624663,66.0,174.0,69.0,Unknown,0.0,0.0,Unknown
Benuza,464.0,277.0,187.0,2.6835252148155178,172.9068903240763,86.0,295.0,194.0,Unknown,0.0,0.0,Unknown
Bera,3759.0,1851.0,1908.0,106.003213790228,35.46118901110644,1365.0,3025.0,736.0,Unknown,0.0,0.0,2.0
Berango,7271.0,3566.0,3705.0,832.4147820237924,8.734828065309605,2587.0,5948.0,1182.0,Unknown,0.0,0.0,Unknown
Berantevilla,465.0,242.0,223.0,13.007909600318229,35.74748090105302,122.0,312.0,131.0,Unknown,0.0,0.0,Unknown
Beranuy,74.0,42.0,32.0,1.1607542198043477,63.75165279388187,18.0,51.0,27.0,Unknown,0.0,0.0,Unknown
Berastegi,1099.0,559.0,540.0,23.942743810345945,45.90117192521223,391.0,888.0,193.0,Unknown,0.0,0.0,Unknown
Beratón,38.0,20.0,18.0,0.9287694355304166,40.91435241761412,5.0,15.0,14.0,Unknown,0.0,0.0,Unknown
Berbegal,308.0,165.0,143.0,6.281702264498519,49.03129550419535,89.0,246.0,99.0,Unknown,0.0,0.0,Unknown
Berberana,54.0,33.0,21.0,1.6165414010731989,33.40465017731694,6.0,34.0,21.0,Unknown,0.0,0.0,Unknown
Berbinzana,677.0,345.0,332.0,52.144010030159,12.983274581460794,172.0,429.0,181.0,Unknown,0.0,0.0,Unknown
Berceo,146.0,92.0,54.0,9.559698027735395,15.272448938911312,21.0,94.0,65.0,Unknown,0.0,0.0,Unknown
Bercero,195.0,110.0,85.0,4.713364761509778,41.37171847857111,40.0,131.0,79.0,Unknown,0.0,0.0,Unknown
Berceruelo,38.0,23.0,15.0,2.725661306521487,13.941570770029362,13.0,29.0,10.0,Unknown,0.0,0.0,Unknown
Bérchules,715.0,384.0,331.0,10.275106510596531,69.585653371343,225.0,550.0,169.0,Unknown,0.0,0.0,Unknown
Bercial,104.0,55.0,49.0,4.993959492522493,20.82515890561793,24.0,70.0,41.0,Unknown,0.0,0.0,Unknown
Bercial de Zapardiel,195.0,102.0,93.0,11.267140202693868,17.30696489898806,30.0,99.0,100.0,Unknown,0.0,0.0,Unknown
Bercianos del Páramo,541.0,273.0,268.0,15.417633419880222,35.08969147641098,90.0,322.0,258.0,Unknown,0.0,0.0,Unknown
Bercianos del Real Camino,178.0,95.0,83.0,5.198733447561513,34.23910877436727,35.0,112.0,81.0,Unknown,0.0,0.0,Unknown
Bercimuel,20.0,12.0,8.0,1.6435290430274363,12.168936158961523,2.0,13.0,12.0,Unknown,0.0,0.0,Unknown
Berdejo,40.0,26.0,14.0,2.0632983276402896,19.386435526144385,6.0,29.0,18.0,Unknown,0.0,0.0,Unknown
Berga,16682.0,8253.0,8429.0,740.1372700914084,22.53906224441277,5546.0,12590.0,3609.0,31.151,4.68983745923077,1.4998792207692306,Unknown
Bergara,14584.0,7243.0,7341.0,192.02640581920747,75.9478881968494,4685.0,11144.0,3452.0,Unknown,0.0,0.0,3.0
Bergasa,147.0,81.0,66.0,5.426496271387301,27.08930268230314,19.0,90.0,52.0,Unknown,0.0,0.0,Unknown
Bergasillas Bajera,34.0,18.0,16.0,3.5037032473832133,9.70401817716536,3.0,24.0,15.0,Unknown,0.0,0.0,Unknown
Berge,237.0,117.0,120.0,5.558564239723313,42.63690942101932,81.0,182.0,62.0,Unknown,0.0,0.0,Unknown
Bergondo,6817.0,3331.0,3486.0,208.80827394383635,32.647173750565,1756.0,4727.0,1875.0,36.579,1.7363757100000001,3.69623177,Unknown
Beriáin,4132.0,2028.0,2104.0,761.420807996359,5.426696980967925,1548.0,3451.0,490.0,Unknown,0.0,0.0,Unknown
Berja,12708.0,6508.0,6200.0,68.3913765219781,185.81289990436417,5295.0,10550.0,1831.0,19.356,1.654443459,0.0,Unknown
Berlanga,2306.0,1141.0,1165.0,18.04575309199103,127.78629898374464,751.0,1753.0,607.0,17.94,0.0,0.0,Unknown
Berlanga de Duero,872.0,454.0,418.0,3.960391718900911,220.1802402116924,219.0,548.0,329.0,Unknown,3.03030303,2.18732664,Unknown
Berlanga del Bierzo,347.0,158.0,189.0,12.443649614287445,27.88570963952445,76.0,232.0,128.0,Unknown,0.0,0.0,Unknown
Berlangas de Roa,180.0,95.0,85.0,11.456667497125498,15.711375061304905,40.0,107.0,77.0,Unknown,0.0,0.0,Unknown
Bermellar,133.0,68.0,65.0,4.673479261713316,28.458455157719406,15.0,67.0,65.0,Unknown,0.0,0.0,Unknown
Bermeo,16784.0,8250.0,8534.0,496.4518028696695,33.80791428892485,5319.0,12859.0,3829.0,Unknown,0.0,0.0,1.0
Bermillo de Sayago,1008.0,533.0,475.0,5.317721402470784,189.55487204193335,212.0,654.0,383.0,22.176,0.0,0.0,Unknown
Bernardos,486.0,274.0,212.0,16.68598379786143,29.126241873870725,117.0,329.0,165.0,Unknown,0.0,0.0,Unknown
Bernedo,538.0,314.0,224.0,4.123209960356864,130.48086446547,122.0,360.0,151.0,Unknown,0.0,0.0,Unknown
Berninches,53.0,35.0,18.0,1.49885190057156,35.36039816861786,0.0,24.0,26.0,Unknown,0.0,0.0,Unknown
Bernuy de Porreros,788.0,412.0,376.0,84.99692671128156,9.27092343793425,293.0,668.0,92.0,25.624,5.4173913,0.0,Unknown
Bernuy-Zapardiel,90.0,51.0,39.0,4.549855846820195,19.78084647734482,16.0,57.0,51.0,Unknown,0.0,0.0,Unknown
Berriatua,1232.0,673.0,559.0,64.15993891134394,19.202013295280327,405.0,973.0,274.0,Unknown,0.0,0.0,Unknown
Berrioplano/Berriobeiti,7468.0,3802.0,3666.0,285.76500689226503,26.133360698062923,3059.0,6506.0,505.0,Unknown,0.0,0.0,Unknown
Berriozar,10723.0,5378.0,5345.0,3962.241140745392,2.706296668754176,4197.0,8924.0,1243.0,Unknown,0.0,0.0,Unknown
Berriz,4537.0,2261.0,2276.0,152.4046020060531,29.76944226277237,1609.0,3739.0,939.0,Unknown,0.0,0.0,Unknown
Berrobi,598.0,314.0,284.0,215.7456272000004,2.7717827135640736,240.0,499.0,103.0,Unknown,0.0,0.0,Unknown
Berrocal,312.0,156.0,156.0,2.471584343164116,126.23481810884849,70.0,215.0,104.0,Unknown,0.0,0.0,Unknown
Berrocal de Huebra,79.0,44.0,35.0,2.041519422472066,38.69666833947594,8.0,37.0,32.0,Unknown,0.0,0.0,Unknown
Berrocal de Salvatierra,83.0,45.0,38.0,2.716783502377359,30.55083333926671,17.0,55.0,30.0,Unknown,0.0,0.0,Unknown
Berrocalejo,102.0,56.0,46.0,6.442468282696386,15.832441158299288,16.0,53.0,38.0,Unknown,0.0,0.0,Unknown
Berrocalejo de Aragona,49.0,27.0,22.0,5.4398172781882845,9.007655495428573,9.0,29.0,14.0,Unknown,0.0,0.0,Unknown
Berrueces,102.0,54.0,48.0,6.433846492117094,15.853657703051027,21.0,63.0,32.0,Unknown,0.0,0.0,Unknown
Berrueco,35.0,21.0,14.0,1.7947814839458094,19.500981213073832,5.0,19.0,14.0,Unknown,0.0,0.0,Unknown
bertamirans,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.0
Bertizarana,596.0,290.0,306.0,15.064641972903342,39.56283867031296,220.0,468.0,139.0,Unknown,0.0,0.0,Unknown
Berzocana,416.0,217.0,199.0,3.114033391180617,133.58880517407772,112.0,291.0,146.0,Unknown,0.0,0.0,Unknown
Berzosa de Bureba,27.0,21.0,6.0,3.444908163557325,7.837654508652828,3.0,17.0,12.0,Unknown,0.0,0.0,Unknown
Berzosa del Lozoya,216.0,124.0,92.0,14.76750480893956,14.626709304962857,66.0,161.0,37.0,Unknown,0.0,4.3198659,Unknown
Berzosilla,39.0,22.0,17.0,1.989125521599686,19.606605805668607,4.0,28.0,13.0,Unknown,0.0,0.0,Unknown
Besalú,2502.0,1175.0,1327.0,533.0215585279091,4.6939940045014055,838.0,1883.0,584.0,32.072,5.54761905,5.41917671,Unknown
Bescanó,5094.0,2567.0,2527.0,141.2765182130442,36.05694749865138,1945.0,4173.0,768.0,34.061,4.446437406666667,5.5027254433333335,1.0
Betancuria,762.0,394.0,368.0,7.347503069549178,Unknown,240.0,562.0,169.0,Unknown,0.0,0.0,Unknown
Betanzos,13030.0,6187.0,6843.0,538.1808323377727,24.211192998828544,3874.0,9807.0,3109.0,27.769,3.8459167833333336,1.1760310733333332,2.0
Betelu,377.0,191.0,186.0,52.58947500764434,7.168734807586494,133.0,274.0,78.0,Unknown,0.0,0.0,Unknown
Bétera,25423.0,12655.0,12768.0,338.4496097354169,75.11605647846496,9235.0,20480.0,3167.0,43.485,4.425552333846154,5.154708443076923,Unknown
Beteta,230.0,113.0,117.0,1.999917524794046,115.00474251991253,66.0,195.0,84.0,Unknown,0.0,0.0,Unknown
Betxí,5605.0,2773.0,2832.0,261.4493410634624,21.43818751732666,2051.0,4633.0,1076.0,25.919,3.315683516,0.0,Unknown
Beuda,187.0,96.0,91.0,5.165787192886421,36.19971032827475,69.0,160.0,27.0,Unknown,0.0,0.0,Unknown
Bezares,25.0,12.0,13.0,5.411901395645134,4.619448539863842,5.0,16.0,3.0,Unknown,0.0,0.0,Unknown
Bezas,63.0,40.0,23.0,2.393934398798915,26.31651060764588,22.0,56.0,14.0,Unknown,0.0,0.0,Unknown
Biar,3628.0,1776.0,1852.0,36.95801090803485,98.16545617208138,1283.0,2895.0,756.0,26.577,2.2368110933333334,1.1776212833333333,Unknown
Bicorp,527.0,249.0,278.0,3.8607011946062073,136.5037006065822,119.0,332.0,192.0,Unknown,0.0,0.0,Unknown
Bidania-Goiatz,534.0,286.0,248.0,39.928692826039175,13.373841270650267,196.0,425.0,83.0,Unknown,0.0,0.0,Unknown
Bidaurreta,165.0,85.0,80.0,32.118528707716486,5.137221617513218,56.0,142.0,29.0,Unknown,0.0,0.0,Unknown
Biel,171.0,102.0,69.0,1.308082742405311,130.72567541527542,20.0,81.0,59.0,Unknown,0.0,0.0,Unknown
Bielsa,481.0,258.0,223.0,2.376205443216423,202.4235746842328,145.0,359.0,117.0,Unknown,4.46322796,0.0,Unknown
Bienservida,595.0,319.0,276.0,6.558250226430309,90.72541904578436,184.0,458.0,152.0,Unknown,0.0,0.0,Unknown
Bienvenida,2087.0,1074.0,1013.0,22.643246609841203,92.16876166039496,747.0,1640.0,488.0,18.677,0.0,0.0,1.0
Bierge,254.0,141.0,113.0,1.7513740418001331,145.02898520691133,49.0,162.0,69.0,Unknown,0.0,0.0,Unknown
Biescas,1550.0,813.0,737.0,8.19701470080732,189.0932316916964,478.0,1164.0,315.0,29.014,6.25,4.50819672,3.0
Bigastro,6994.0,3514.0,3480.0,1706.6913190463442,4.0979876805772175,2721.0,5658.0,1044.0,22.528,3.1608491366666667,1.7804397766666664,Unknown
bigues i riells,Unknown,Unknown,Unknown,Unknown,Unknown,3313.0,7646.0,1357.0,36.049,1.484077608,6.820437878,Unknown
Bigues i Riells del Fai,9542.0,4850.0,4692.0,334.0445330049317,28.565053629718065,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Bijuesca,90.0,62.0,28.0,1.5768356305782036,57.07633583025915,13.0,69.0,29.0,Unknown,0.0,0.0,Unknown
Bilbao,346405.0,163802.0,182603.0,8378.87481697239,41.34266325334234,107425.0,263149.0,82672.0,Unknown,0.0,0.0,20.0
bilbo,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,4.0
Bimenes,1691.0,816.0,875.0,51.8220236923622,32.630914030654274,411.0,1160.0,540.0,24.995,0.0,1.153974385,Unknown
Binaced,1597.0,874.0,723.0,20.34661581648196,78.48971123278082,516.0,1187.0,368.0,27.865,0.0,2.85348023,Unknown
Binéfar,9888.0,5234.0,4654.0,394.09559760142633,25.09035893874754,3463.0,7521.0,1914.0,29.083,4.610015772500001,3.769167875,Unknown
Binissalem,8895.0,4472.0,4423.0,298.7794786773306,29.771120959770567,3268.0,7078.0,1238.0,33.41,6.3008854020000005,4.981756165999999,Unknown
Biosca,178.0,96.0,82.0,2.69475309671474,66.0542890615862,42.0,121.0,60.0,Unknown,0.0,0.0,Unknown
Biota,912.0,465.0,447.0,7.080906375840283,128.7970708258057,246.0,655.0,293.0,Unknown,0.0,0.0,Unknown
Bisaurri,176.0,91.0,85.0,2.785149902188298,63.19228988777819,34.0,125.0,56.0,Unknown,0.0,0.0,Unknown
Biscarrués,191.0,103.0,88.0,6.32963076286587,30.175535849664765,36.0,127.0,62.0,Unknown,0.0,0.0,Unknown
Bisimbre,87.0,47.0,40.0,7.753616580459726,11.220570310279854,14.0,55.0,42.0,Unknown,0.0,0.0,Unknown
Biure,244.0,127.0,117.0,24.383343870970783,10.00683094538524,69.0,173.0,65.0,Unknown,0.0,0.0,Unknown
Biurrun-Olcoz,227.0,126.0,101.0,14.46989494762524,15.68774347164522,46.0,159.0,45.0,Unknown,0.0,0.0,Unknown
Blacos,41.0,21.0,20.0,2.3346526922110664,17.561498606103317,7.0,25.0,19.0,Unknown,0.0,0.0,Unknown
Blanca,6608.0,3390.0,3218.0,75.8082287372886,87.16731824588395,2559.0,5383.0,1181.0,21.098,1.694762964,0.874704492,Unknown
Blancafort,398.0,209.0,189.0,27.378323272497944,14.53704801563939,113.0,279.0,100.0,Unknown,0.0,0.0,Unknown
Blancas,132.0,79.0,53.0,1.7885192513556345,73.8040699869172,29.0,74.0,51.0,Unknown,0.0,0.0,Unknown
Blanes,40274.0,20054.0,20220.0,2265.7194385314924,17.775369410302304,13941.0,31486.0,7304.0,28.914,7.0195714449999995,2.003289583181818,1.0
Blascomillán,181.0,94.0,87.0,4.57026699912047,39.60381308900175,50.0,127.0,66.0,Unknown,0.0,0.0,Unknown
Blasconuño de Matacabras,14.0,8.0,6.0,1.0779330643381306,12.987819432550982,0.0,9.0,7.0,Unknown,0.0,0.0,Unknown
Blascosancho,101.0,50.0,51.0,4.400782934496688,22.950461657239465,25.0,74.0,40.0,Unknown,0.0,0.0,Unknown
Blecua y Torres,179.0,99.0,80.0,4.94414179782375,36.204463245530285,37.0,126.0,57.0,Unknown,0.0,0.0,Unknown
Blesa,85.0,56.0,29.0,1.0572847540037853,80.39461429677976,13.0,57.0,38.0,Unknown,0.0,0.0,Unknown
Bliecos,29.0,18.0,11.0,1.7597132743119428,16.47995751543055,3.0,20.0,15.0,Unknown,0.0,0.0,Unknown
blimea,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0
Boada,299.0,151.0,148.0,9.90086338547784,30.1993864937638,61.0,198.0,117.0,Unknown,0.0,0.0,Unknown
Boada de Campos,18.0,13.0,5.0,1.239181855988934,14.52571300411353,2.0,13.0,4.0,Unknown,0.0,0.0,Unknown
Boadella i les Escaules,271.0,138.0,133.0,24.9795342786956,10.84888120717002,75.0,209.0,60.0,Unknown,0.0,0.0,Unknown
Boadilla de Rioseco,114.0,65.0,49.0,2.2237126582535485,51.26561634520393,20.0,65.0,46.0,Unknown,0.0,0.0,Unknown
Boadilla del Camino,121.0,70.0,51.0,4.22200190702393,28.65939018139676,19.0,70.0,45.0,Unknown,0.0,0.0,Unknown
Boadilla del Monte,59052.0,28833.0,30219.0,1243.342586045659,47.49455271841823,22591.0,46840.0,5786.0,70.869,7.297383710740741,5.724472710370371,Unknown
Boal,1452.0,732.0,720.0,12.071325609243996,120.28504962935352,307.0,961.0,610.0,23.011,3.29113924,2.39130435,4.0
Bobadilla,99.0,51.0,48.0,21.233180430859427,4.662513951801468,18.0,66.0,38.0,Unknown,0.0,0.0,Unknown
Bobadilla del Campo,292.0,165.0,127.0,8.929612708990662,32.70018639285483,59.0,194.0,104.0,Unknown,0.0,0.0,Unknown
Boborás,2206.0,1052.0,1154.0,25.118840445128345,87.82252528013655,429.0,1234.0,1065.0,19.236,0.0,0.0,Unknown
Boca de Huérgano,444.0,267.0,177.0,1.5211429198184123,291.8857881237109,86.0,313.0,162.0,Unknown,0.0,0.0,Unknown
Bocairent,4101.0,2068.0,2033.0,42.286859080968256,96.98048256900942,1296.0,3232.0,982.0,26.339,3.6232672166666666,0.9849672266666666,Unknown
Boceguillas,701.0,362.0,339.0,16.873018398371848,41.54561936989547,316.0,628.0,88.0,Unknown,3.52579524,3.25203252,Unknown
Bocigas,80.0,47.0,33.0,4.903245409347943,16.31572424408567,16.0,54.0,30.0,Unknown,0.0,0.0,Unknown
Bocos de Duero,69.0,32.0,37.0,11.129764954321942,6.199591840724877,5.0,34.0,27.0,Unknown,0.0,0.0,Unknown
Bodonal de la Sierra,1017.0,518.0,499.0,14.875558841690957,68.36717939965435,333.0,771.0,281.0,Unknown,0.0,0.0,Unknown
Boecillo,4219.0,2147.0,2072.0,174.9260192819298,24.11876756424784,1662.0,3715.0,439.0,42.727,3.64507815,4.085576256666667,Unknown
Bogajo,134.0,72.0,62.0,4.071678399496649,32.91026128600074,33.0,95.0,42.0,Unknown,0.0,0.0,Unknown
Bogarra,768.0,400.0,368.0,4.626139554448872,166.01315004892768,179.0,484.0,389.0,Unknown,0.0,0.0,Unknown
Bohonal de Ibor,485.0,243.0,242.0,7.516967812327484,64.52069665705129,96.0,252.0,248.0,Unknown,0.0,0.0,Unknown
Bohoyo,231.0,131.0,100.0,3.1061015127495364,74.36975226077452,42.0,129.0,119.0,Unknown,0.0,0.0,Unknown
Boimorto,1943.0,972.0,971.0,23.585943880313163,82.3795736078976,410.0,1258.0,764.0,22.302,0.0,0.0,Unknown
Boiro,18955.0,9206.0,9749.0,219.6391227008133,86.30065430474336,6340.0,14869.0,3975.0,24.063,2.399713208666667,0.0,1.0
