municipio,poblacion_total,hombres,mujeres,densidad,superficie_km2,poblacion_menor_35,poblacion_menor_65,poblacion_65_mas,renta_bruta_media,alquiler_m2_colectiva,alquiler_m2_unifamiliar,num_bancos,municipio_key,provincia
Alba de Yeltes,216.0,120.0,96.0,9.66195167561856,22.35573176639508,34.0,122.0,98.0,21.727,0.0,0.0,1.0,alba de yeltes,Salamanca
Albacete,172722.0,84365.0,88357.0,153.25933477606057,1126.9917114828788,67232.0,145295.0,27755.0,28.2185,5.099009379912281,0.351007516491228,3.0,albacete,Albacete
Albaida,5975.0,2962.0,3013.0,168.7174603068004,35.414236257082685,2103.0,4751.0,1157.0,26.937,2.970049818571429,0.0,4.0,albaida,Valencia/València
Albaida del Aljarafe,3221.0,1589.0,1632.0,294.9218426198075,10.921537622943331,1444.0,2869.0,324.0,20.823,0.0,2.048369695,2.0,albaida del aljarafe,Sevilla
Albal,16646.0,8319.0,8327.0,2270.487468573256,7.331465260391912,6390.0,14226.0,2044.0,26.602,4.810099212142857,0.55414798,4.0,albal,Valencia/València
Albalá,681.0,355.0,326.0,17.690966505774224,38.49422244837362,183.0,443.0,220.0,16.419,0.0,0.0,1.0,albala,Cáceres
Albaladejo,1099.0,561.0,538.0,22.454786422468207,48.942794615064486,323.0,812.0,373.0,16.888,0.0,0.0,2.0,albaladejo,Ciudad Real
Albaladejo del Cuende,236.0,125.0,111.0,4.276199487865765,55.18919327072524,34.0,116.0,136.0,20.799,0.0,0.0,1.0,albaladejo del cuende,Cuenca
Albalat de la Ribera,3368.0,1701.0,1667.0,234.63268915248648,14.354351101568612,1149.0,2656.0,673.0,23.127,3.20732647,1.35820537,5.0,albalat de la ribera,Valencia/València
Albalat dels Sorells,4110.0,2014.0,2096.0,888.8526454773586,4.623938535720646,1369.0,3200.0,744.0,29.269,4.69223325,0.0,4.0,albalat dels sorells,Valencia/València
Albalat dels Tarongers,1324.0,699.0,625.0,62.02733051820174,21.34542932830998,364.0,981.0,221.0,30.965,0.0,4.80289421,2.0,albalat dels tarongers,Valencia/València
Albalate de Cinca,1125.0,617.0,508.0,25.43405757477757,44.23203009163742,353.0,838.0,264.0,24.962,0.0,2.60173988,2.0,albalate de cinca,Huesca
Albalate de las Nogueras,256.0,137.0,119.0,6.382797496230967,40.10780541779175,47.0,162.0,106.0,20.03,0.0,0.0,1.0,albalate de las nogueras,Cuenca
Albalate de Zorita,1080.0,599.0,481.0,20.255227812895686,53.31956816167763,235.0,687.0,231.0,28.773,0.0,4.02298851,1.0,albalate de zorita,Guadalajara
Albalate del Arzobispo,1977.0,1013.0,964.0,9.611840380059617,205.68381515171788,628.0,1470.0,534.0,24.798,0.0,0.0,2.0,albalate del arzobispo,Teruel
Albalatillo,188.0,99.0,89.0,20.550374550837724,9.148251752537345,29.0,101.0,80.0,24.076,0.0,0.0,2.0,albalatillo,Huesca
Albanchez,726.0,379.0,347.0,20.794516441176683,34.91305037333768,142.0,424.0,329.0,19.309,0.0,0.0,1.0,albanchez,Almería
Albanchez de Mágina,992.0,519.0,473.0,25.54976865850294,38.8261832527342,288.0,701.0,326.0,15.129,0.0,0.0,2.0,albanchez de magina,Jaén
Albanyà,178.0,90.0,88.0,1.8861488705678104,94.37219022187496,55.0,119.0,20.0,35.006,0.0,0.0,1.0,albanya,Girona
albarate de zorita,3780.0,1850.0,1930.0,48.33043973572708,44.75873198035128,Unknown,9870.0,1788.0,25.508,2.9615547875,0.67626172125,1.0,albarate de zorita,
Albares,479.0,250.0,229.0,16.27308785694662,29.435101943207755,117.0,342.0,198.0,28.773,0.0,3.15315315,1.0,albares,Guadalajara
Albarracín,990.0,505.0,485.0,2.188207695935925,452.425060856284,339.0,769.0,247.0,25.333,4.32627974,3.53238265,1.0,albarracin,Teruel
Albarreal de Tajo,708.0,371.0,337.0,17.08366176886394,41.443105674825226,226.0,535.0,157.0,29.527,0.0,3.2278481,2.0,albarreal de tajo,Toledo
Albatana,681.0,354.0,327.0,22.307262699333105,30.52817412780812,210.0,472.0,221.0,19.488,0.0,0.0,1.0,albatana,Albacete
Albatàrrec,2224.0,1148.0,1076.0,207.9434365980292,10.69521614331673,970.0,2063.0,272.0,27.752,4.9382716,2.91289593,1.0,albatarrec,Lleida
Albatera,12714.0,6420.0,6294.0,206.58827116485017,61.542700020247885,5214.0,10260.0,1782.0,21.939,3.24617981,0.0,1.0,albatera,Alicante/Alacant
Albelda,686.0,358.0,328.0,13.230449662342911,51.8500895666852,173.0,460.0,261.0,24.076,0.0,0.0,1.0,albelda,Huesca
Albelda de Iregua,3484.0,1794.0,1690.0,151.2513667078863,23.03450260207364,1237.0,2738.0,724.0,25.916,3.69131737,0.0,3.0,albelda de iregua,"Rioja, La"
Albendea,122.0,58.0,64.0,3.193950302608476,38.19721299369107,25.0,71.0,54.0,20.03,0.0,0.0,1.0,albendea,Cuenca
Albendiego,45.0,31.0,14.0,1.964612062719968,22.90528540158629,12.0,40.0,6.0,22.597,0.0,0.0,2.0,albendiego,Guadalajara
Albentosa,294.0,160.0,134.0,4.330525385559308,67.89014584243766,91.0,206.0,51.0,27.619,0.0,0.0,1.0,albentosa,Teruel
Alberic,10571.0,5258.0,5313.0,394.553176543867,26.79233276639125,4059.0,8656.0,1900.0,24.264,2.7919476385714286,0.6838905771428572,5.0,alberic,Valencia/València
Alberite,2518.0,1287.0,1231.0,124.44234919841786,20.2342692517413,846.0,1946.0,487.0,24.63,4.0,2.66666667,4.0,alberite,"Rioja, La"
Alberite de San Juan,77.0,46.0,31.0,6.853872683755937,11.23452441456847,13.0,44.0,28.0,22.433,0.0,0.0,2.0,alberite de san juan,Zaragoza
Albero Alto,118.0,66.0,52.0,6.119950138559051,19.28120284126747,31.0,80.0,25.0,24.076,0.0,0.0,2.0,albero alto,Huesca
Albero Bajo,137.0,75.0,62.0,6.165376083380029,22.220866683106347,44.0,111.0,30.0,24.076,0.0,0.0,2.0,albero bajo,Huesca
Alberuela de Tubo,306.0,154.0,152.0,14.71844649442805,20.79023761888472,84.0,206.0,103.0,24.076,0.0,0.0,2.0,alberuela de tubo,Huesca
Albesa,1561.0,847.0,714.0,41.60589476090714,37.51872202173414,522.0,1212.0,364.0,26.498,4.5764526,2.5,1.0,albesa,Lleida
Albeta,140.0,68.0,72.0,51.78475742833449,2.703498229063785,40.0,100.0,32.0,22.433,0.0,0.0,2.0,albeta,Zaragoza
Albillos,221.0,116.0,105.0,17.875865402208746,12.363037818168692,81.0,186.0,28.0,21.137,0.0,0.0,2.0,albillos,Burgos
Albinyana,2504.0,1294.0,1210.0,128.28333661683652,19.519292731518824,805.0,1881.0,490.0,26.517,0.0,5.84711009,1.0,albinyana,Tarragona
Albiztur,316.0,160.0,156.0,24.28406491704903,13.01264846224929,113.0,248.0,61.0,19.925,0.0,0.0,3.0,albiztur,Gipuzkoa
Albocàsser,1253.0,633.0,620.0,15.225794228885295,82.29455758852286,392.0,874.0,360.0,23.032,3.05361305,2.1601581,1.0,albocasser,Castellón/Castelló
Alboloduy,612.0,297.0,315.0,8.776138727005272,69.73454032999727,161.0,421.0,200.0,16.68,0.0,0.0,1.0,alboloduy,Almería
Albolote,19128.0,9428.0,9700.0,243.40376938871844,78.58547157276097,7860.0,16461.0,2285.0,29.146,5.126859339,2.268173151,1.0,albolote,Granada
Albondón,722.0,398.0,324.0,20.94079510475559,34.47815598157665,204.0,554.0,175.0,17.731,0.0,0.0,2.0,albondon,Granada
Albons,798.0,407.0,391.0,70.59432233253027,11.30402521949385,270.0,628.0,137.0,33.031,0.0,4.04411765,1.0,albons,Girona
Alborache,1283.0,660.0,623.0,46.94142329004564,27.331936487577103,389.0,888.0,239.0,25.006,3.38844026,4.73090278,1.0,alborache,Valencia/València
Alboraia/Alboraya,24904.0,12182.0,12722.0,2981.613134163378,8.35252558913479,8853.0,20703.0,3519.0,28.633,6.3344694484615385,1.884908589230769,3.0,alboraia,Valencia/València
alboraya,3780.0,1850.0,1930.0,48.33043973572708,44.75873198035128,Unknown,8772.0,2125.0,37.142,8.694820262727273,2.2128566327272727,1.0,alboraya,
Alborea,670.0,350.0,320.0,9.32270847420702,71.86752668000696,177.0,457.0,193.0,22.066,0.0,0.0,1.0,alborea,Albacete
Alborge,111.0,57.0,54.0,22.916047572544983,4.84376721808632,26.0,75.0,33.0,22.433,0.0,0.0,2.0,alborge,Zaragoza
Albornos,172.0,88.0,84.0,10.058654945317931,17.099701792639973,47.0,130.0,60.0,18.469,0.0,0.0,1.0,albornos,Ávila
Albox,12070.0,6186.0,5884.0,71.72740185595485,168.2759961700459,4472.0,9358.0,2338.0,22.066,2.5942351883333337,1.1643122166666666,1.0,albox,Almería
Albudeite,1388.0,705.0,683.0,81.2611926122955,17.08072396404854,510.0,1084.0,277.0,19.94,0.0,0.0,1.0,albudeite,Murcia
Albuixech,4189.0,2030.0,2159.0,960.6243846447958,4.360705460905972,1326.0,3166.0,817.0,28.673,4.748008394999999,1.769491785,2.0,albuixech,Valencia/València
Albuñán,403.0,208.0,195.0,47.2416641449088,8.530605500344786,120.0,296.0,119.0,19.204,0.0,0.0,1.0,albunan,Granada
Albuñol,7473.0,4135.0,3338.0,118.34918618003628,63.14365346485654,3237.0,6202.0,926.0,18.568,4.05944599,1.1695906433333334,1.0,albunol,Granada
Albuñuelas,786.0,386.0,400.0,5.612396957803664,140.04711461243298,228.0,554.0,276.0,17.233,0.0,0.0,1.0,albunuelas,Granada
Alburquerque,5245.0,2614.0,2631.0,7.249710832735666,723.4771318486931,1858.0,4079.0,1261.0,19.086,0.6185567,1.262127945,3.0,alburquerque,Badajoz
Alcabón,678.0,344.0,334.0,84.49167953605621,8.024458783668377,231.0,522.0,147.0,22.825,0.0,2.56662913,1.0,alcabon,Toledo
Alcadozo,632.0,344.0,288.0,6.346204011772031,99.58709156334363,195.0,434.0,221.0,22.066,0.0,0.0,1.0,alcadozo,Albacete
Alcaine,46.0,29.0,17.0,0.8017271578577736,57.37612796217688,11.0,36.0,27.0,27.619,0.0,0.0,1.0,alcaine,Teruel
alcala,3780.0,1850.0,1930.0,48.33043973572708,44.75873198035128,Unknown,9870.0,1788.0,25.508,2.9615547875,0.67626172125,1.0,alcala,
Alcalá de Ebro,245.0,121.0,124.0,24.81508844779599,9.873025458499232,74.0,175.0,76.0,22.433,0.0,0.0,2.0,alcala de ebro,Zaragoza
Alcalá de Guadaíra,75546.0,37521.0,38025.0,265.140842221868,284.92781182607706,30745.0,64776.0,10480.0,28.271,4.2928490875,1.9329281922916668,13.0,alcala de guadaira,Sevilla
Alcalá de Gurrea,230.0,120.0,110.0,3.2202937837108867,71.42205508186922,40.0,146.0,100.0,24.076,0.0,0.0,1.0,alcala de gurrea,Huesca
Alcalá de Henares,195982.0,95061.0,100921.0,2222.1104779392454,88.19633494629439,71904.0,160356.0,33395.0,32.213,8.24246127112,0.85781361208,7.0,alcala de henares,Madrid
Alcalá de la Selva,352.0,193.0,159.0,3.353907314297136,104.95221454077873,85.0,246.0,101.0,27.619,0.0,0.0,2.0,alcala de la selva,Teruel
Alcalá de la Vega,85.0,52.0,33.0,1.227400469611965,69.25205106599985,16.0,47.0,43.0,21.181,0.0,0.0,2.0,alcala de la vega,Cuenca
Alcalá de los Gazules,5245.0,2697.0,2548.0,10.94820639313973,479.0739059583839,2093.0,4427.0,815.0,21.861,2.9496506025,0.0,4.0,alcala de los gazules,Cádiz
Alcalá de Moncayo,153.0,88.0,65.0,11.121572510783889,13.757047382611184,28.0,95.0,49.0,22.433,0.0,0.0,2.0,alcala de moncayo,Zaragoza
Alcalà de Xivert,6691.0,3427.0,3264.0,39.93844799506407,167.53279949253238,2211.0,5149.0,1530.0,23.389,3.169788375,2.2040604875,2.0,alcala de xivert,Castellón/Castelló
Alcalá del Júcar,1153.0,621.0,532.0,7.852916216781925,146.82443670238112,323.0,810.0,389.0,20.224,3.75621646,0.0,1.0,alcala del jucar,Albacete
Alcalá del Obispo,337.0,191.0,146.0,7.01442218690754,48.04387175739328,60.0,208.0,117.0,24.076,0.0,0.0,1.0,alcala del obispo,Huesca
Alcalá del Río,12264.0,6215.0,6049.0,148.52099707951777,82.57418305260828,4974.0,10239.0,1688.0,23.591,2.70762334,2.6428540514285714,2.0,alcala del rio,Sevilla
Alcalá del Valle,5031.0,2526.0,2505.0,107.2840886857082,46.89418590988323,1951.0,4182.0,941.0,17.293,0.0,0.0,1.0,alcala del valle,Cádiz
Alcalá la Real,21623.0,10662.0,10961.0,82.73136191146712,261.3640039328654,7748.0,16892.0,4816.0,21.049,1.845094265625,0.1534192675,4.0,alcala la real,Jaén
Alcalalí,1336.0,667.0,669.0,92.79474865917912,14.397366438341493,259.0,738.0,560.0,21.896,0.0,5.0,1.0,alcalali,Alicante/Alacant
Alcampell,627.0,297.0,330.0,10.811317648340976,57.994781061327416,131.0,365.0,287.0,24.076,0.0,0.0,1.0,alcampell,Huesca
Alcanadre,647.0,339.0,308.0,20.81639685338968,31.08126754869417,170.0,447.0,197.0,26.786,0.0,0.0,1.0,alcanadre,"Rioja, La"
Alcanar,9579.0,4862.0,4717.0,203.7568124107942,47.01192508198339,3222.0,7402.0,2000.0,25.908,2.651708118333333,1.9761817183333332,1.0,alcanar,Tarragona
Alcañices,1042.0,553.0,489.0,18.95261880751678,54.97920950041655,272.0,714.0,360.0,21.525,3.09859155,2.35337484,3.0,alcanices,Zamora
Alcañiz,16029.0,7994.0,8035.0,33.951391459671385,472.11614342934337,5946.0,12949.0,2990.0,27.476,4.152587543636364,1.0319370436363635,1.0,alcaniz,Teruel
Alcañizo,274.0,139.0,135.0,20.2832491301299,13.50868385247927,64.0,182.0,93.0,22.248,0.0,0.0,2.0,alcanizo,Toledo
Alcanó,233.0,118.0,115.0,10.958273345679675,21.262473808600586,66.0,164.0,68.0,28.676,0.0,0.0,1.0,alcano,Lleida
Alcántara,1386.0,689.0,697.0,2.5108294328380683,552.0088230100765,397.0,1057.0,423.0,21.492,0.0,0.0,4.0,alcantara,Cáceres
Alcantarilla,42559.0,21073.0,21486.0,2619.9267282921064,16.2443474240761,17464.0,35892.0,5730.0,25.392,3.8046839738461538,0.5139861038461538,1.0,alcantarilla,Murcia
Alcàntera de Xúquer,1402.0,701.0,701.0,421.6858152157965,3.3247502036143435,435.0,1009.0,288.0,20.659,2.96703297,0.0,1.0,alcantera de xuquer,Valencia/València
Alcantud,48.0,27.0,21.0,0.8328815424245649,57.63124472691435,7.0,28.0,28.0,20.799,0.0,0.0,1.0,alcantud,Cuenca
Alcaracejos,1481.0,716.0,765.0,8.420803378407792,175.87395566051418,468.0,1045.0,428.0,21.557,0.0,2.4931694,1.0,alcaracejos,Córdoba
Alcaraz,1310.0,682.0,628.0,3.532148011604136,370.8791352163806,466.0,1059.0,346.0,21.988,3.38581736,1.98013651,1.0,alcaraz,Albacete
Alcarràs,9678.0,5070.0,4608.0,84.25012233103571,114.87223676629438,3955.0,8264.0,1158.0,26.498,5.2324684225,4.52886025,1.0,alcarras,Lleida
Alcàsser,10266.0,5145.0,5121.0,1140.1773514513718,9.003862413976254,3834.0,8368.0,1540.0,26.943,4.049888688333334,1.1698193716666667,4.0,alcasser,Valencia/València
Alcaucín,2366.0,1210.0,1156.0,52.36164069348225,45.18574988607088,621.0,1486.0,753.0,19.867,0.0,3.50339439,1.0,alcaucin,Málaga
Alcaudete,10434.0,5105.0,5329.0,44.0547071305344,236.84188772573123,3875.0,8225.0,2333.0,19.261,0.7407006766666666,0.0,3.0,alcaudete,Jaén
Alcaudete de la Jara,1644.0,832.0,812.0,10.530489746652218,156.1180951268339,551.0,1222.0,481.0,18.499,0.0,0.0,1.0,alcaudete de la jara,Toledo
Alcázar de San Juan,30548.0,14876.0,15672.0,45.8332899176449,666.502449527186,11660.0,25350.0,5336.0,28.899,3.312776416086957,1.7069481104347826,13.0,alcazar de san juan,Ciudad Real
Alcázar del Rey,128.0,68.0,60.0,2.752735178803799,46.49920594818075,20.0,78.0,59.0,20.799,0.0,0.0,1.0,alcazar del rey,Cuenca
Alcazarén,632.0,338.0,294.0,13.154803763419324,48.04328603954213,181.0,476.0,164.0,23.563,0.0,0.0,6.0,alcazaren,Valladolid
alceda,3780.0,1850.0,1930.0,48.33043973572708,44.75873198035128,Unknown,9870.0,1788.0,25.508,2.9615547875,0.67626172125,1.0,alceda,
Alcoba,540.0,274.0,266.0,1.7584304560762898,307.0920423005754,167.0,427.0,175.0,22.109,0.0,0.0,1.0,alcoba,Ciudad Real
Alcobendas,116589.0,55719.0,60870.0,2576.369996713124,45.253205148616736,46173.0,97574.0,18463.0,60.576,10.681617661343283,3.445025360597015,5.0,alcobendas,Madrid
Alcocer,326.0,164.0,162.0,5.327418518940525,61.19286458178103,66.0,197.0,129.0,22.597,0.0,0.0,2.0,alcocer,Guadalajara
alcocer de planes,3780.0,1850.0,1930.0,48.33043973572708,44.75873198035128,65.0,165.0,64.0,23.202,0.0,0.0,1.0,alcocer de planes,
Alcocero de Mola,33.0,23.0,10.0,3.9597815318713785,8.33379309802587,3.0,24.0,12.0,21.137,0.0,0.0,2.0,alcocero de mola,Burgos
Alcohujate,29.0,16.0,13.0,1.062504993138648,27.29398938101343,4.0,18.0,12.0,20.03,0.0,0.0,1.0,alcohujate,Cuenca
Alcoi/Alcoy,59128.0,28964.0,30164.0,455.3184241330316,129.86076746748208,Unknown,29230.0,5249.0,23.144,2.7643106473076924,0.4366882696153846,1.0,alcoi,Alicante/Alacant
Alcolea,849.0,438.0,411.0,12.57508186151826,67.51447102687055,252.0,619.0,195.0,16.68,0.0,0.0,1.0,alcolea,Almería
Alcolea de Calatrava,1363.0,693.0,670.0,19.27263796154992,70.72202584406283,477.0,1078.0,377.0,22.628,0.0,0.0,1.0,alcolea de calatrava,Ciudad Real
Alcolea de Cinca,1200.0,654.0,546.0,14.416209120448087,83.2396360217825,372.0,878.0,282.0,25.874,3.38569191,0.0,1.0,alcolea de cinca,Huesca
Alcolea de las Peñas,16.0,9.0,7.0,0.9605965660984028,16.656316048459587,2.0,10.0,2.0,22.597,0.0,0.0,2.0,alcolea de las penas,Guadalajara
Alcolea de Tajo,843.0,422.0,421.0,13.075490069490275,64.47177088735022,257.0,595.0,202.0,20.273,0.0,0.0,2.0,alcolea de tajo,Toledo
Alcolea del Pinar,326.0,191.0,135.0,2.8761469879017185,113.34608466510676,90.0,209.0,112.0,22.597,0.0,0.0,2.0,alcolea del pinar,Guadalajara
Alcolea del Río,3348.0,1664.0,1684.0,66.73028063484463,50.17212528028498,1351.0,2795.0,592.0,17.606,0.0,0.0,1.0,alcolea del rio,Sevilla
Alcoleja,181.0,100.0,81.0,12.431363285808596,14.559947757831686,38.0,107.0,73.0,23.829,0.0,0.0,1.0,alcoleja,Alicante/Alacant
Alcoletge,3492.0,1843.0,1649.0,210.97187244273127,16.551969509337834,1387.0,2992.0,427.0,28.703,5.11026678,2.12264151,1.0,alcoletge,Lleida
Alcollarín,279.0,139.0,140.0,3.491182413245346,79.91561796985742,45.0,127.0,98.0,16.745,0.0,0.0,1.0,alcollarin,Cáceres
Alconaba,196.0,128.0,68.0,3.73680890365736,52.451170250682935,51.0,135.0,54.0,21.77,0.0,0.0,1.0,alconaba,Soria
Alconada,144.0,77.0,67.0,6.774676741870199,21.255626723858672,34.0,92.0,63.0,21.727,0.0,0.0,1.0,alconada,Salamanca
Alconada de Maderuelo,22.0,14.0,8.0,1.822445356573366,12.07169253149256,1.0,14.0,13.0,21.867,0.0,0.0,1.0,alconada de maderuelo,Segovia
Alconchel,1654.0,833.0,821.0,5.607366824091359,294.96910972433506,615.0,1330.0,374.0,18.144,0.0,0.0,1.0,alconchel,Badajoz
Alconchel de Ariza,79.0,45.0,34.0,2.266735267416855,34.851886382844995,0.0,24.0,39.0,22.433,0.0,0.0,2.0,alconchel de ariza,Zaragoza
Alconchel de la Estrella,86.0,49.0,37.0,2.0027217566663005,42.941561759010526,18.0,62.0,28.0,20.03,0.0,0.0,1.0,alconchel de la estrella,Cuenca
Alconera,744.0,367.0,377.0,22.74399968721121,32.71192447379191,257.0,564.0,166.0,16.614,0.0,0.0,2.0,alconera,Badajoz
Alcóntar,542.0,304.0,238.0,5.7717480204671965,93.90569340137748,127.0,348.0,180.0,20.619,0.0,0.0,1.0,alcontar,Almería
"alcora, l",3780.0,1850.0,1930.0,48.33043973572708,44.75873198035128,Unknown,9870.0,1788.0,29.385,4.697541605,2.9318869866666666,1.0,"alcora, l",
Alcorcón,170817.0,81998.0,88819.0,5084.468139198022,33.5958443092817,57682.0,132059.0,37443.0,32.227,9.23053934275,0.0742716961666666,2.0,alcorcon,Madrid
Alcorisa,3293.0,1685.0,1608.0,27.170192133668625,121.1989957155804,1214.0,2601.0,675.0,26.245,3.16673296,1.361655775,2.0,alcorisa,Teruel
Alcoroches,128.0,78.0,50.0,3.9692790517221392,32.24766974860712,23.0,88.0,37.0,22.597,0.0,0.0,2.0,alcoroches,Guadalajara
Alcosser,243.0,118.0,125.0,55.38655397051858,4.38734643302317,Unknown,4306.0,1055.0,21.998,0.8850442575,1.057985975,1.0,alcosser,Alicante/Alacant
Alcover,5185.0,2569.0,2616.0,112.05365770316,46.27247433310496,1956.0,4203.0,905.0,30.15,4.51185014,4.00230533,2.0,alcover,Tarragona
alcoy,3780.0,1850.0,1930.0,48.33043973572708,44.75873198035128,20688.0,46735.0,12242.0,26.484,3.7632834475,0.1829551327083333,1.0,alcoy,
Alcubierre,372.0,202.0,170.0,3.2259417345390733,115.31516394642875,81.0,230.0,133.0,24.076,0.0,0.0,1.0,alcubierre,Huesca
Alcubilla de Avellaneda,116.0,63.0,53.0,1.9154052863506688,60.56159541096878,10.0,45.0,63.0,21.77,0.0,0.0,2.0,alcubilla de avellaneda,Soria
Alcubilla de las Peñas,51.0,30.0,21.0,0.5925907157051683,86.06277258210376,8.0,29.0,30.0,21.77,0.0,0.0,1.0,alcubilla de las penas,Soria
Alcubilla de Nogales,117.0,63.0,54.0,8.555424330727089,13.675534430219978,21.0,59.0,64.0,21.648,0.0,0.0,2.0,alcubilla de nogales,Zamora
Alcubillas,466.0,225.0,241.0,9.818715343722282,47.46038393891752,121.0,314.0,171.0,16.888,0.0,0.0,2.0,alcubillas,Ciudad Real
Alcublas,610.0,328.0,282.0,14.034829927719665,43.46329831865023,181.0,435.0,219.0,20.841,0.0,0.0,1.0,alcublas,Valencia/València
Alcúdia,20651.0,10443.0,10208.0,343.3964386097941,60.13749031179093,8288.0,17413.0,2380.0,31.17,7.11302473090909,4.0991769063636365,2.0,alcudia,"Balears, Illes"
"alcudia de crespins, l",3780.0,1850.0,1930.0,48.33043973572708,44.75873198035128,Unknown,801.0,235.0,23.202,1.9066128272727276,0.0,1.0,"alcudia de crespins, l",
alcudia de guadix,3780.0,1850.0,1930.0,48.33043973572708,44.75873198035128,Unknown,9870.0,1788.0,25.508,2.9615547875,0.67626172125,1.0,alcudia de guadix,
Alcudia de Monteagud,129.0,69.0,60.0,8.311652515045925,15.520379342914245,24.0,88.0,47.0,19.309,0.0,0.0,1.0,alcudia de monteagud,Almería
Alcudia de Veo,196.0,107.0,89.0,6.393306179755636,30.657064512354,62.0,148.0,53.0,23.496,0.0,0.0,2.0,alcudia de veo,Castellón/Castelló
"alcudia, l",3780.0,1850.0,1930.0,48.33043973572708,44.75873198035128,Unknown,9870.0,1788.0,25.285,2.9615547875,0.67626172125,1.0,"alcudia, l",
Alcuéscar,2486.0,1286.0,1200.0,22.88896302115884,108.6112987164124,865.0,2026.0,620.0,18.273,0.0,0.0,1.0,alcuescar,Cáceres
Aldaia,32313.0,16121.0,16192.0,2013.197668465924,16.050584851224677,12268.0,26948.0,4544.0,25.833,4.790671228947368,0.4022187821052632,1.0,aldaia,Valencia/València
Aldea de San Miguel,217.0,123.0,94.0,10.890251691967242,19.92607757266633,57.0,163.0,59.0,18.755,0.0,0.0,6.0,aldea de san miguel,Valladolid
Aldea del Cano,610.0,287.0,323.0,21.26157467032292,28.69025504735747,158.0,435.0,185.0,18.894,0.0,0.0,1.0,aldea del cano,Cáceres
Aldea del Fresno,3085.0,1574.0,1511.0,59.684642816062805,51.688338146001946,996.0,2217.0,481.0,27.302,5.85659478,5.18481183,1.0,aldea del fresno,Madrid
Aldea del Obispo,252.0,136.0,116.0,6.03154290340725,41.7803543862125,52.0,149.0,117.0,18.514,0.0,0.0,1.0,aldea del obispo,Salamanca
Aldea del Rey,1598.0,805.0,793.0,10.355367837834589,154.31610204724103,511.0,1165.0,495.0,22.865,0.0,0.0,1.0,aldea del rey,Ciudad Real
Aldea en Cabo,179.0,92.0,87.0,7.030420301592366,25.460782189573663,35.0,103.0,59.0,22.248,0.0,0.0,2.0,aldea en cabo,Toledo
aldea quintana,3780.0,1850.0,1930.0,48.33043973572708,44.75873198035128,Unknown,9870.0,1788.0,25.508,2.9615547875,0.67626172125,1.0,aldea quintana,
Aldea Real,281.0,151.0,130.0,11.11540734048603,25.28022513187655,74.0,203.0,98.0,21.867,0.0,0.0,1.0,aldea real,Segovia
"aldea, l",3780.0,1850.0,1930.0,48.33043973572708,44.75873198035128,Unknown,2335.0,493.0,24.331,2.9615547875,0.0,1.0,"aldea, l",
Aldeacentenera,568.0,296.0,272.0,5.137473578434912,110.56017930374182,149.0,390.0,186.0,20.686,0.0,0.0,1.0,aldeacentenera,Cáceres
Aldeacipreste,100.0,53.0,47.0,2.6905159618524856,37.167592171111885,25.0,68.0,48.0,18.514,0.0,0.0,1.0,aldeacipreste,Salamanca
Aldeadávila de la Ribera,1181.0,584.0,597.0,25.58241355171045,46.16452617392068,254.0,735.0,504.0,22.726,0.0,1.98019802,4.0,aldeadavila de la ribera,Salamanca
Aldealafuente,86.0,51.0,35.0,1.880866284419893,45.723611886915485,16.0,57.0,30.0,21.77,0.0,0.0,1.0,aldealafuente,Soria
Aldealcorvo,19.0,10.0,9.0,3.1267225120254247,6.0766505268458255,1.0,9.0,13.0,21.867,0.0,0.0,1.0,aldealcorvo,Segovia
Aldealengua,673.0,336.0,337.0,122.86969381152988,5.477347416787059,226.0,577.0,119.0,23.266,4.38568376,3.07334711,1.0,aldealengua,Salamanca
Aldealengua de Pedraza,80.0,48.0,32.0,2.273762404313465,35.183975180623605,12.0,43.0,33.0,21.867,0.0,0.0,1.0,aldealengua de pedraza,Segovia
